rho_th,IA_th,count_in,count_in_CI,count_out,r2_in,r2in_CI,r2_out,r2out_CI
1.7523367785294835e-35,1.3417368761647322e-28,0.2,0.4524314325708198,462.8,0.05306782126426697,0.12004775199002261,0.5925324022769928,0.03089413725606261
0.0028665734407229302,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.0057331468814458605,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.00859972032216879,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.011466293762891721,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.014332867203614652,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.01719944064433758,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.02006601408506051,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.022932587525783442,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.025799160966506373,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.028665734407229304,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.03153230784795223,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.03439888128867516,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.037265454729398094,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.04013202817012102,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.042998601610843956,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.045865175051566884,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.04873174849228981,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.051598321933012746,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.054464895373735674,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
0.05733146881445861,1.3417368761647322e-28,0.0,0.0,463.0,0.0,0.0,0.5925504624843597,0.030898353499408542
